2016.10.17,00:00,1.21510,1.21808,1.21475,1.21646,8627
2016.10.17,04:00,1.21648,1.21726,1.21500,1.21594,6880
2016.10.17,08:00,1.21591,1.21969,1.21528,1.21657,10553
2016.10.17,12:00,1.21658,1.21802,1.21349,1.21658,9737
2016.10.17,16:00,1.21660,1.21986,1.21414,1.21965,9684
2016.10.17,20:00,1.21964,1.22011,1.21756,1.21804,4595
2016.10.18,00:00,1.21802,1.22466,1.21742,1.22451,6368
2016.10.18,04:00,1.22457,1.22712,1.22188,1.22260,7107
2016.10.18,08:00,1.22254,1.22733,1.22197,1.22465,12864
2016.10.18,12:00,1.22463,1.23038,1.22308,1.22657,16269
2016.10.18,16:00,1.22661,1.23244,1.22660,1.22919,12262
2016.10.18,20:00,1.22916,1.23095,1.22870,1.22953,4303
2016.10.19,00:00,1.22911,1.23139,1.22836,1.22932,5857
2016.10.19,04:00,1.22935,1.23041,1.22750,1.22783,5242
2016.10.19,08:00,1.22779,1.23286,1.22558,1.23189,10298
2016.10.19,12:00,1.23184,1.23306,1.22704,1.22995,10330
2016.10.19,16:00,1.22995,1.23212,1.22533,1.22752,10203
2016.10.19,20:00,1.22750,1.22881,1.22582,1.22850,3829
2016.10.20,00:00,1.22804,1.22938,1.22751,1.22897,3348
2016.10.20,04:00,1.22900,1.22971,1.22747,1.22752,3866
2016.10.20,08:00,1.22755,1.22847,1.22539,1.22691,8950
2016.10.20,12:00,1.22694,1.22814,1.22120,1.22312,15222
2016.10.20,16:00,1.22310,1.22733,1.22094,1.22733,13721
2016.10.20,20:00,1.22729,1.22741,1.22435,1.22509,4355
2016.10.21,00:00,1.22480,1.22586,1.22364,1.22419,2172
2016.10.21,04:00,1.22424,1.22554,1.22282,1.22392,3126
2016.10.21,08:00,1.22387,1.22558,1.22231,1.22276,8250
2016.10.21,12:00,1.22276,1.22344,1.21709,1.21787,7169
2016.10.21,16:00,1.21786,1.22407,1.21705,1.22353,8683
2016.10.21,20:00,1.22349,1.22370,1.22111,1.22266,4717
2016.10.24,00:00,1.22175,1.22258,1.22051,1.22086,3271
2016.10.24,04:00,1.22091,1.22093,1.21848,1.22005,5112
2016.10.24,08:00,1.21998,1.22484,1.21966,1.22376,6617
2016.10.24,12:00,1.22370,1.22482,1.22259,1.22281,5605
2016.10.24,16:00,1.22284,1.22365,1.21919,1.22105,6609
2016.10.24,20:00,1.22108,1.22425,1.21988,1.22371,3713
2016.10.25,00:00,1.22302,1.22334,1.22098,1.22170,3470
2016.10.25,04:00,1.22165,1.22314,1.22092,1.22161,4790
2016.10.25,08:00,1.22168,1.22376,1.22102,1.22371,8302
2016.10.25,12:00,1.22374,1.22432,1.21738,1.21800,6351
2016.10.25,16:00,1.21795,1.22050,1.20821,1.21965,23967
2016.10.25,20:00,1.21965,1.21986,1.21613,1.21868,7964
2016.10.26,00:00,1.21823,1.21880,1.21578,1.21646,5930
2016.10.26,04:00,1.21648,1.21694,1.21576,1.21616,3578
2016.10.26,08:00,1.21611,1.22252,1.21552,1.22098,10084
2016.10.26,12:00,1.22093,1.22191,1.21972,1.22068,7692
2016.10.26,16:00,1.22068,1.22435,1.22068,1.22255,12987
2016.10.26,20:00,1.22260,1.22481,1.22179,1.22448,5903
2016.10.27,00:00,1.22383,1.22475,1.22162,1.22242,6252
2016.10.27,04:00,1.22242,1.22244,1.22043,1.22122,6515
2016.10.27,08:00,1.22117,1.22679,1.21997,1.22226,11761
2016.10.27,12:00,1.22226,1.22664,1.22104,1.22160,10524
2016.10.27,16:00,1.22164,1.22242,1.21479,1.21685,14022
2016.10.27,20:00,1.21687,1.21805,1.21590,1.21608,5904
2016.10.28,00:00,1.21604,1.21770,1.21507,1.21753,5807
2016.10.28,04:00,1.21752,1.21881,1.21705,1.21759,4525
2016.10.28,08:00,1.21755,1.21873,1.21563,1.21652,7577
2016.10.28,12:00,1.21656,1.21769,1.21133,1.21601,12945
2016.10.28,16:00,1.21599,1.21859,1.21361,1.21597,13132
2016.10.28,20:00,1.21593,1.22112,1.21551,1.21855,18394
2016.10.31,00:00,1.21730,1.22140,1.21713,1.21852,7989
2016.10.31,04:00,1.21852,1.21997,1.21747,1.21922,5644
2016.10.31,08:00,1.21916,1.21959,1.21699,1.21771,5765
2016.10.31,12:00,1.21775,1.21846,1.21489,1.21564,8089
2016.10.31,16:00,1.21567,1.22226,1.21429,1.22119,11062
2016.10.31,20:00,1.22120,1.22482,1.22071,1.22395,7778
2016.11.01,00:00,1.22347,1.22428,1.22167,1.22167,5009
2016.11.01,04:00,1.22173,1.22370,1.22090,1.22289,4336
2016.11.01,08:00,1.22287,1.22796,1.22157,1.22456,5668
2016.11.01,12:00,1.22452,1.22578,1.22046,1.22197,8983
2016.11.01,16:00,1.22202,1.22519,1.22137,1.22465,10515
2016.11.01,20:00,1.22466,1.22531,1.22296,1.22402,8471
2016.11.02,00:00,1.22361,1.22451,1.22292,1.22380,6554
2016.11.02,04:00,1.22384,1.22397,1.22196,1.22385,5264
2016.11.02,08:00,1.22387,1.22838,1.22317,1.22687,8990
2016.11.02,12:00,1.22688,1.23531,1.22540,1.23148,10783
2016.11.02,16:00,1.23143,1.23369,1.22861,1.23140,11618
2016.11.02,20:00,1.23135,1.23144,1.22752,1.23006,11870
2016.11.03,00:00,1.22977,1.23228,1.22952,1.23175,5320
2016.11.03,04:00,1.23180,1.23408,1.23134,1.23293,5551
